,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__C,param_preprocessing__bow__ngram_range,param_select__percentile,param_clf__criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
187,1,90,2.5420000076293947,0.9749048126369545,0.5381994247436523,0.08047829756859005,"LogisticRegression(C=1, random_state=0)",0.75,"(1, 2)",20,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.75, 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 20}",0.6666666666666666,0.7222222222222222,0.6111111111111112,0.5,0.47058823529411764,0.5941176470588235,0.09600059093898744,54,1.0,1.0,1.0,1.0,1.0,1.0,0.0
185,1,90,2.353201961517334,0.7455581522260631,0.49959869384765626,0.07085508060168458,"LogisticRegression(C=1, random_state=0)",0.5,"(1, 2)",20,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.5, 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 20}",0.6666666666666666,0.7222222222222222,0.6111111111111112,0.5,0.47058823529411764,0.5941176470588235,0.09600059093898744,54,1.0,0.9859154929577465,1.0,1.0,1.0,0.9971830985915492,0.005633802816901401
103,0,30,0.9127999305725097,0.039291064180553004,0.1323997974395752,0.034290761186608024,RandomForestClassifier(random_state=0),,"(1, 3)",70,gini,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'gini', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 70}",0.6666666666666666,0.5,0.5,0.5,0.8,0.5933333333333334,0.12183777921664711,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
89,0,30,0.7676005840301514,0.05067043738406097,0.12100014686584473,0.03156605731853243,RandomForestClassifier(random_state=0),,"(1, 1)",70,gini,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'gini', 'preprocessing__bow__ngram_range': (1, 1), 'select__percentile': 70}",0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.8,0.5933333333333334,0.16110727964792765,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
110,0,30,0.7618001937866211,0.058616037290868644,0.12000045776367188,0.033231782877458274,RandomForestClassifier(random_state=0),,"(1, 1)",70,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 1), 'select__percentile': 70}",0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.8,0.5933333333333334,0.16110727964792765,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
117,0,30,0.8188005924224854,0.08403140396924128,0.12119946479797364,0.032387896352777674,RandomForestClassifier(random_state=0),,"(1, 2)",70,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 70}",0.6666666666666666,0.5,0.5,0.5,0.8,0.5933333333333334,0.12183777921664711,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
123,0,30,0.5284000873565674,0.029500000618039195,0.08179998397827148,0.028464168057552156,RandomForestClassifier(random_state=0),,"(1, 3)",60,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 60}",0.6666666666666666,0.5,0.5,0.5,0.8,0.5933333333333334,0.12183777921664711,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
124,0,30,0.5346000671386719,0.03666922368359753,0.07599973678588867,0.017753885972273314,RandomForestClassifier(random_state=0),,"(1, 3)",70,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 70}",0.6666666666666666,0.5,0.5,0.5,0.8,0.5933333333333334,0.12183777921664711,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
102,0,30,0.9874014377593994,0.11814129362892846,0.13179917335510255,0.033367400196152204,RandomForestClassifier(random_state=0),,"(1, 3)",60,gini,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'gini', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 60}",0.6666666666666666,0.5,0.5,0.5,0.8,0.5933333333333334,0.12183777921664711,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
125,0,30,0.6251997947692871,0.14485328705952605,0.07420053482055664,0.01751933129162832,RandomForestClassifier(random_state=0),,"(1, 3)",80,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 80}",0.6666666666666666,0.5,0.5,0.5,0.8,0.5933333333333334,0.12183777921664711,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
109,0,30,0.7672289848327637,0.05527876662612295,0.11899933815002442,0.03292363145510828,RandomForestClassifier(random_state=0),,"(1, 1)",60,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 1), 'select__percentile': 60}",0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.8,0.5933333333333334,0.16110727964792765,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
122,0,30,0.5756028175354004,0.11890843059001868,0.08739790916442872,0.024813734299949174,RandomForestClassifier(random_state=0),,"(1, 3)",50,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 50}",0.8333333333333334,0.5,0.5,0.5,0.6,0.5866666666666667,0.12927146286443544,66,1.0,1.0,1.0,1.0,1.0,1.0,0.0
181,1,90,2.232399559020996,0.5235243050415364,0.47280054092407225,0.09586688038257868,RandomForestClassifier(random_state=0),,"(1, 2)",70,gini,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'gini', 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 70}",0.6111111111111112,0.7222222222222222,0.5555555555555556,0.5,0.5294117647058824,0.5836601307189543,0.07833872523645817,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
176,1,90,1.9541026592254638,0.47329478208241976,0.4314000606536865,0.08667509612948895,RandomForestClassifier(random_state=0),,"(1, 2)",60,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 60}",0.6666666666666666,0.7222222222222222,0.5,0.5,0.5294117647058824,0.5836601307189542,0.09276902324667659,68,1.0,1.0,1.0,1.0,1.0,1.0,0.0
155,1,90,1.9099194049835204,0.5624140572160742,0.4105995655059814,0.06383953021899681,RandomForestClassifier(random_state=0),,"(1, 2)",70,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 70}",0.6666666666666666,0.7222222222222222,0.5555555555555556,0.4444444444444444,0.5294117647058824,0.5836601307189542,0.0992000986661656,68,1.0,1.0,1.0,1.0,1.0,1.0,0.0
148,1,90,2.2447048664093017,0.6824617295486667,0.43580031394958496,0.07967844684194202,RandomForestClassifier(random_state=0),,"(1, 3)",50,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 50}",0.6666666666666666,0.7222222222222222,0.5,0.5,0.5294117647058824,0.5836601307189542,0.09276902324667659,68,1.0,1.0,1.0,1.0,1.0,1.0,0.0
207,2,270,6.643201208114624,0.7734132223368096,1.1935986042022706,0.1413788974155529,"LogisticRegression(C=1, random_state=0)",0.5,"(1, 2)",20,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.5, 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 20}",0.6481481481481481,0.5370370370370371,0.5555555555555556,0.6296296296296297,0.5471698113207547,0.583508036338225,0.04597152809710359,71,1.0,1.0,0.9906976744186047,0.9953488372093023,1.0,0.9972093023255812,0.003720930232558128
184,1,90,2.3737122058868407,0.6815474734666455,0.5512004375457764,0.10020624577903409,"LogisticRegression(C=1, random_state=0)",0.25,"(1, 2)",20,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.25, 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 20}",0.6666666666666666,0.7222222222222222,0.5555555555555556,0.5,0.47058823529411764,0.5830065359477125,0.09660387200642293,72,0.9859154929577465,0.9859154929577465,1.0,1.0,1.0,0.9943661971830986,0.006899971106431478
166,1,90,2.748317766189575,0.8865252415516257,0.6234000205993653,0.154868140747144,RandomForestClassifier(random_state=0),,"(1, 1)",40,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 1), 'select__percentile': 40}",0.7222222222222222,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.47058823529411764,0.5830065359477123,0.13406820426661692,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0
203,2,270,7.116993951797485,0.7216908680469892,1.4661991119384765,0.3664035139847843,RandomForestClassifier(random_state=0),,"(1, 2)",70,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 70}",0.6666666666666666,0.48148148148148145,0.5555555555555556,0.6481481481481481,0.5283018867924528,0.576030747728861,0.07078506997054522,74,1.0,1.0,1.0,1.0,1.0,1.0,0.0
160,1,90,1.7625090599060058,0.44528019316238127,0.4103996753692627,0.093135831154152,RandomForestClassifier(random_state=0),,"(1, 1)",30,gini,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'gini', 'preprocessing__bow__ngram_range': (1, 1), 'select__percentile': 30}",0.6111111111111112,0.7222222222222222,0.5,0.5,0.5294117647058824,0.5725490196078431,0.08517821990925442,75,1.0,1.0,1.0,1.0,1.0,1.0,0.0
156,1,90,2.04520206451416,0.5697442803405327,0.4167983055114746,0.07001144446838045,RandomForestClassifier(random_state=0),,"(1, 3)",70,gini,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'gini', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 70}",0.6111111111111112,0.7222222222222222,0.5,0.5,0.5294117647058824,0.5725490196078431,0.08517821990925442,75,1.0,1.0,1.0,1.0,1.0,1.0,0.0
210,2,270,7.916799640655517,3.083369221580642,1.4317999362945557,0.4173892304642019,RandomForestClassifier(random_state=0),,"(1, 2)",50,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 50}",0.6481481481481481,0.5,0.5555555555555556,0.6481481481481481,0.49056603773584906,0.5684835779175402,0.06873305576591246,77,1.0,1.0,1.0,1.0,1.0,1.0,0.0
32,0,30,1.309117317199707,0.27907343944626634,0.16759858131408692,0.04644397399546595,"LogisticRegression(C=1, random_state=0)",0.75,"(1, 2)",60,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.75, 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 60}",0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,1.0,0.5666666666666667,0.24944382578492943,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0
42,0,30,0.6565990447998047,0.07046009189836062,0.10579957962036132,0.03110355525669782,"LogisticRegression(C=1, random_state=0)",0.5,"(1, 1)",20,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.5, 'preprocessing__bow__ngram_range': (1, 1), 'select__percentile': 20}",0.5,0.3333333333333333,0.5,0.5,1.0,0.5666666666666667,0.22607766610417562,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0
64,0,30,0.800764799118042,0.10409730679343637,0.13212175369262696,0.0357182667456668,"LogisticRegression(C=1, random_state=0)",0.25,"(1, 1)",30,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.25, 'preprocessing__bow__ngram_range': (1, 1), 'select__percentile': 30}",0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,1.0,0.5666666666666667,0.24944382578492943,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24,0,30,0.6772019386291503,0.0504919317119797,0.10719876289367676,0.03444847389594904,"LogisticRegression(C=1, random_state=0)",0.75,"(1, 1)",50,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.75, 'preprocessing__bow__ngram_range': (1, 1), 'select__percentile': 50}",0.5,0.16666666666666666,0.5,0.6666666666666666,1.0,0.5666666666666667,0.27080128015453203,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0
53,0,30,1.2173741340637207,0.3019983109374346,0.1401982307434082,0.05652324207056301,"LogisticRegression(C=1, random_state=0)",0.5,"(1, 2)",60,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.5, 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 60}",0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,1.0,0.5666666666666667,0.24944382578492943,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0
75,0,30,1.2549997329711915,0.2770276590126581,0.15619964599609376,0.03748538683218489,"LogisticRegression(C=1, random_state=0)",0.25,"(1, 2)",70,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.25, 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 70}",0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,1.0,0.5666666666666667,0.24944382578492943,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0,30,0.6807785511016846,0.03901738550023985,0.1117703914642334,0.04894000057065762,"LogisticRegression(C=1, random_state=0)",1,"(1, 1)",50,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 1, 'preprocessing__bow__ngram_range': (1, 1), 'select__percentile': 50}",0.5,0.16666666666666666,0.5,0.6666666666666666,1.0,0.5666666666666667,0.27080128015453203,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0
74,0,30,1.221915864944458,0.31118864300612165,0.14439969062805175,0.04668931596637892,"LogisticRegression(C=1, random_state=0)",0.25,"(1, 2)",60,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.25, 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 60}",0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,1.0,0.5666666666666667,0.24944382578492943,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11,0,30,1.30239577293396,0.32095681887994576,0.16160116195678711,0.04286965077827403,"LogisticRegression(C=1, random_state=0)",1,"(1, 2)",60,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 1, 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 60}",0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,1.0,0.5666666666666667,0.24944382578492943,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0
204,2,270,6.7605390548706055,1.0429141559478476,1.2562012195587158,0.2339873678828844,RandomForestClassifier(random_state=0),,"(1, 2)",60,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 60}",0.6666666666666666,0.48148148148148145,0.5555555555555556,0.6296296296296297,0.49056603773584906,0.5647798742138365,0.07364484104823488,87,1.0,1.0,1.0,1.0,1.0,1.0,0.0
152,1,90,2.466401386260986,0.7861258167417438,0.4397250175476074,0.08613398924113302,RandomForestClassifier(random_state=0),,"(1, 3)",80,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 80}",0.6666666666666666,0.7222222222222222,0.3888888888888889,0.5,0.5294117647058824,0.561437908496732,0.11958105346613757,88,1.0,1.0,1.0,1.0,1.0,1.0,0.0
182,1,90,2.1116001129150392,0.5010545885634562,0.4597994327545166,0.07681010426273382,RandomForestClassifier(random_state=0),,"(1, 2)",80,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 80}",0.6111111111111112,0.7222222222222222,0.5555555555555556,0.3888888888888889,0.5294117647058824,0.561437908496732,0.10876806767430466,88,1.0,1.0,1.0,1.0,1.0,1.0,0.0
178,1,90,2.8811991691589354,0.8924199661706735,0.5372005939483643,0.07801691439000663,RandomForestClassifier(random_state=0),,"(1, 3)",80,gini,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'gini', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 80}",0.6666666666666666,0.7222222222222222,0.3888888888888889,0.5,0.5294117647058824,0.561437908496732,0.11958105346613757,88,1.0,1.0,1.0,1.0,1.0,1.0,0.0
157,1,90,2.1333996295928954,0.602567001713718,0.421000337600708,0.06766665133571582,RandomForestClassifier(random_state=0),,"(1, 3)",60,gini,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'gini', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 60}",0.6666666666666666,0.7222222222222222,0.3888888888888889,0.5,0.5294117647058824,0.561437908496732,0.11958105346613757,88,1.0,1.0,1.0,1.0,1.0,1.0,0.0
177,1,90,2.4448101997375487,1.0418885414944183,0.49852910041809084,0.03920442638213965,RandomForestClassifier(random_state=0),,"(1, 2)",20,gini,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'gini', 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 20}",0.5555555555555556,0.7222222222222222,0.5,0.5,0.5294117647058824,0.561437908496732,0.08301940098955092,88,1.0,1.0,1.0,1.0,1.0,1.0,0.0
194,1,90,2.0644009113311768,0.5403673500927744,0.4369987964630127,0.09131118821826298,RandomForestClassifier(random_state=0),,"(1, 2)",60,gini,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'gini', 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 60}",0.6111111111111112,0.6666666666666666,0.5,0.5,0.5294117647058824,0.561437908496732,0.06650627893811766,88,1.0,1.0,1.0,1.0,1.0,1.0,0.0
189,1,90,2.157590961456299,0.5635550470655833,0.4518000602722168,0.07419861218489665,RandomForestClassifier(random_state=0),,"(1, 2)",20,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 20}",0.6111111111111112,0.7222222222222222,0.4444444444444444,0.5,0.5294117647058824,0.561437908496732,0.09675410452860894,88,1.0,1.0,1.0,1.0,1.0,1.0,0.0
197,2,270,6.677228164672852,0.7150745907047023,1.2915994644165039,0.22585527163393754,RandomForestClassifier(random_state=0),,"(1, 2)",60,gini,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'gini', 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 60}",0.6666666666666666,0.48148148148148145,0.5555555555555556,0.6296296296296297,0.4716981132075472,0.5610062893081762,0.07772146943689145,95,1.0,1.0,1.0,1.0,1.0,1.0,0.0
206,2,270,6.088513612747192,0.7705925698026487,1.2562002182006835,0.31303590757917443,RandomForestClassifier(random_state=0),,"(1, 2)",70,gini,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'gini', 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 70}",0.6481481481481481,0.48148148148148145,0.5740740740740741,0.6296296296296297,0.4716981132075472,0.5610062893081762,0.07317619664336367,95,1.0,1.0,1.0,1.0,1.0,1.0,0.0
180,1,90,2.067999982833862,0.5033470841645254,0.4611994743347168,0.08332714292507203,RandomForestClassifier(random_state=0),,"(1, 1)",40,gini,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'gini', 'preprocessing__bow__ngram_range': (1, 1), 'select__percentile': 40}",0.6111111111111112,0.7222222222222222,0.6666666666666666,0.3888888888888889,0.4117647058823529,0.5601307189542484,0.1353209534182386,97,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13,0,30,1.3689416885375976,0.37114682066017934,0.15360164642333984,0.05411523372460783,"LogisticRegression(C=1, random_state=0)",1,"(1, 2)",80,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 1, 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 80}",0.3333333333333333,0.5,0.5,0.6666666666666666,0.8,0.5599999999999999,0.15972198067614587,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
55,0,30,1.3066611766815186,0.32905849340255583,0.152913236618042,0.047372871386195774,"LogisticRegression(C=1, random_state=0)",0.5,"(1, 2)",80,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.5, 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 80}",0.3333333333333333,0.5,0.5,0.6666666666666666,0.8,0.5599999999999999,0.15972198067614587,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34,0,30,1.3297997951507567,0.32865530012171723,0.1567997932434082,0.05175896910910244,"LogisticRegression(C=1, random_state=0)",0.75,"(1, 2)",80,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.75, 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 80}",0.3333333333333333,0.5,0.5,0.6666666666666666,0.8,0.5599999999999999,0.15972198067614587,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
212,2,270,7.95360312461853,0.4884721967293672,1.4533983707427978,0.4604907356777257,RandomForestClassifier(random_state=0),,"(1, 3)",60,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 60}",0.6481481481481481,0.48148148148148145,0.5555555555555556,0.6296296296296297,0.4716981132075472,0.5573025856044724,0.07288914208587054,101,1.0,1.0,1.0,1.0,1.0,1.0,0.0
198,2,270,7.239920616149902,1.7073200939747157,1.252000093460083,0.23262754923590392,RandomForestClassifier(random_state=0),,"(1, 2)",80,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 80}",0.6666666666666666,0.4444444444444444,0.5740740740740741,0.6296296296296297,0.4716981132075472,0.5573025856044724,0.08664649106563281,101,1.0,1.0,1.0,1.0,1.0,1.0,0.0
205,2,270,7.2094001293182375,1.0961755151926085,1.2534008979797364,0.23089543308858182,RandomForestClassifier(random_state=0),,"(1, 3)",50,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 50}",0.6481481481481481,0.48148148148148145,0.5740740740740741,0.6296296296296297,0.4528301886792453,0.5572327044025157,0.07801114983077691,103,1.0,1.0,1.0,1.0,1.0,1.0,0.0
199,2,270,8.323643159866332,1.3896213373042763,1.4780006408691406,0.4112395133658382,RandomForestClassifier(random_state=0),,"(1, 3)",70,gini,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'gini', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 70}",0.6481481481481481,0.48148148148148145,0.5555555555555556,0.6296296296296297,0.4528301886792453,0.5535290006988121,0.07756196423481841,104,1.0,1.0,1.0,1.0,1.0,1.0,0.0
147,1,90,3.0352015018463137,0.8689771812908574,0.530199670791626,0.10546205855028074,"LogisticRegression(C=1, random_state=0)",0.5,"(1, 2)",60,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.5, 'preprocessing__bow__ngram_range': (1, 2), 'select__percentile': 60}",0.6666666666666666,0.6111111111111112,0.5555555555555556,0.3888888888888889,0.5294117647058824,0.550326797385621,0.09354857004059768,105,1.0,1.0,1.0,1.0,1.0,1.0,0.0
151,1,90,2.2591057300567625,0.5432970554760208,0.45099940299987795,0.07865679483024778,RandomForestClassifier(random_state=0),,"(1, 3)",70,entropy,"{'clf': RandomForestClassifier(random_state=0), 'clf__criterion': 'entropy', 'preprocessing__bow__ngram_range': (1, 3), 'select__percentile': 70}",0.6111111111111112,0.7222222222222222,0.4444444444444444,0.4444444444444444,0.5294117647058824,0.550326797385621,0.10592672353617734,105,1.0,1.0,1.0,1.0,1.0,1.0,0.0
167,1,90,2.6395204067230225,0.5234452976783484,0.6975996971130372,0.28637096417324376,"LogisticRegression(C=1, random_state=0)",0.25,"(1, 1)",40,,"{'clf': LogisticRegression(C=1, random_state=0), 'clf__C': 0.25, 'preprocessing__bow__ngram_range': (1, 1), 'select__percentile': 40}",0.6666666666666666,0.6111111111111112,0.6111111111111112,0.3333333333333333,0.5294117647058824,0.550326797385621,0.11700259211478557,105,0.9859154929577465,0.9859154929577465,0.9859154929577465,1.0,1.0,0.991549295774648,0.006899971106431479
